month_end_date,price,investment_amount,shares_bought,total_shares,total_invested,portfolio_value,portfolio_value_change,portfolio_peak,drawdown,max_drawdown_to_date,cagr,unrealized_gain,portfolio_multiple,tqqq_source
1999-03-31,76.18089432132513,500.0,6.563325417145126,6.563325417145126,500.0,500.0,,500.0,0.0,0.0,,0.0,1.0,backfilled
1999-04-30,75.4856830699297,500.0,6.623772610453846,13.187098027598973,1000.0,995.4371023234312,495.4371023234312,995.4371023234312,0.0,0.0,-0.05415754769761938,-4.562897676568809,0.9954371023234312,backfilled
1999-05-28,68.14491379344841,500.0,7.337304754915854,20.524402782514827,1500.0,1398.6336582764854,403.19655595305426,1398.6336582764854,0.0,0.0,-0.35636058711945806,-101.36634172351455,0.9324224388509903,backfilled
1999-06-30,86.24759470793848,500.0,5.797263120127089,26.321665902641914,2000.0,2270.1803728088234,871.546714532338,2270.1803728088234,0.0,0.0,0.6629257255287908,270.18037280882345,1.1350901864044116,backfilled
1999-07-30,80.59649455850396,500.0,6.203743757578146,32.52540966022006,2500.0,2621.4340026930386,351.2536298842151,2621.4340026930386,0.0,0.0,0.15392749109985693,121.43400269303856,1.0485736010772155,backfilled
1999-08-31,91.86369245977832,500.0,5.442846750569279,37.968256410789344,3000.0,3487.904230154759,866.4702274617202,3487.904230154759,0.0,0.0,0.43293543842941884,487.9042301547588,1.1626347433849196,backfilled
1999-09-30,89.84493676407502,500.0,5.565143880205031,43.53340029099437,3500.0,3911.255596269554,423.3513661147954,3911.255596269554,0.0,0.0,0.2482356749242003,411.2555962695542,1.1175015989341583,backfilled
1999-10-29,114.05238030318787,500.0,4.383950590692096,47.91735088168647,4000.0,5465.087925879399,1553.8323296098451,5465.087925879399,0.0,0.0,0.7120211007847508,1465.0879258793993,1.3662719814698498,backfilled
1999-11-30,157.69194215686127,500.0,3.1707390571842526,51.088089938870716,4500.0,8056.1801235449275,2591.092197665528,8056.1801235449275,0.0,0.0,1.391056283697988,3556.1801235449275,1.7902622496766505,backfilled
1999-12-31,298.41413026358606,500.0,1.6755238753552162,52.763613814225934,5000.0,15745.407925935966,7689.2278023910385,15745.407925935966,0.0,0.0,3.5884418015810846,10745.407925935966,3.149081585187193,backfilled
2000-01-31,243.3679932653156,500.0,2.054501881251528,54.81811569547746,5500.0,13340.97481139425,-2404.4331145417163,15745.407925935966,-0.15270694324667922,-0.15270694324667922,1.8795730628751022,7840.97481139425,2.425631783889864,backfilled
2000-02-29,396.7176138666943,500.0,1.2603423254305286,56.07845802090799,6000.0,22247.312055378203,8906.337243983953,22247.312055378203,0.0,-0.15270694324667922,3.173542204690799,16247.312055378203,3.7078853425630336,backfilled
2000-03-31,403.5368090314151,500.0,1.2390443419526453,57.31750236286063,6500.0,23129.722005159372,882.4099497811694,23129.722005159372,0.0,-0.15270694324667922,2.5490828285010174,16629.722005159372,3.558418770024519,backfilled
2000-04-28,211.8539177557563,500.0,2.36011684511987,59.6776192079805,7000.0,12642.937431546843,-10486.78457361253,23129.722005159372,-0.45338999626858123,-0.45338999626858123,0.7298567272016696,5642.937431546843,1.8061339187924061,backfilled
2000-05-31,127.47034626224672,500.0,3.922480911531708,63.600100119512206,7500.0,8107.12678454778,-4535.8106469990635,23129.722005159372,-0.649493116141241,-0.649493116141241,0.06884897245383681,607.1267845477796,1.080950237939704,backfilled
2000-06-30,173.01804270381365,500.0,2.889872016734929,66.48997213624713,8000.0,11503.964838444586,3396.8380538968067,23129.722005159372,-0.50263281003211,-0.649493116141241,0.3368498664505939,3503.9648384445863,1.4379956048055733,backfilled
2000-07-31,143.31597602867197,500.0,3.488794577235195,69.97876671348233,8500.0,10029.075252825462,-1474.8895856191248,23129.722005159372,-0.5663987984555823,-0.649493116141241,0.131800694934181,1529.0752528254616,1.1798912062147602,backfilled
2000-08-31,200.57528057529248,500.0,2.492829617717068,72.4715963311994,9000.0,14536.010767869655,4506.935515044193,23129.722005159372,-0.37154407802103206,-0.649493116141241,0.40126787125835217,5536.010767869655,1.6151123075410727,backfilled
2000-09-29,127.97086848471788,500.0,3.90713922567236,76.37873555687176,9500.0,9774.253122977481,-4761.757644892174,23129.722005159372,-0.577415884168551,-0.649493116141241,0.01914959345711842,274.2531229774813,1.0288687497871032,backfilled
2000-10-31,88.9596818894894,500.0,5.62052369545484,81.9992592523266,10000.0,7294.628018260744,-2479.625104716737,23129.722005159372,-0.6846210249896827,-0.6846210249896827,-0.18015984376603478,-2705.3719817392557,0.7294628018260745,backfilled
2000-11-30,35.713699778717896,500.0,14.000229690510933,95.99948894283753,10500.0,3428.4969270148476,-3866.1310912458966,23129.722005159372,-0.8517709410320592,-0.8517709410320592,-0.4883743588527687,-7071.503072985152,0.3265235168585569,backfilled
2000-12-29,25.15094930441655,500.0,19.879965322509683,115.87945426534722,11000.0,2914.478279651204,-514.0186473636436,23129.722005159372,-0.873994236549791,-0.873994236549791,-0.531950436611555,-8085.5217203487955,0.26495257087738217,backfilled
2001-01-31,28.640556989000476,500.0,17.457761041170638,133.33721530651786,11500.0,3818.8521137409516,904.3738340897476,23129.722005159372,-0.8348941628918364,-0.873994236549791,-0.4507327033965792,-7681.147886259048,0.33207409684703926,backfilled
2001-02-28,10.470452574669308,500.0,47.75342769897334,181.0906430054912,12000.0,1896.1009893053656,-1922.751124435586,23129.722005159372,-0.9180231829469279,-0.9180231829469279,-0.6181512518521339,-10103.899010694635,0.15800841577544714,backfilled
2001-03-30,5.093685492850332,500.0,98.16075230828774,279.2513953137789,12500.0,1422.4187811680088,-473.68220813735684,23129.722005159372,-0.9385025561115382,-0.9385025561115382,-0.6629105329429927,-11077.58121883199,0.1137935024934407,backfilled
2001-04-30,7.113769423193279,500.0,70.2862252422509,349.5376205560298,13000.0,2486.5300373672194,1064.1112561992106,23129.722005159372,-0.8924963284551121,-0.9385025561115382,-0.5479072214404537,-10513.46996263278,0.19127154133593996,backfilled
2001-05-31,6.02951628825983,500.0,82.92539170572574,432.4630122617556,13500.0,2607.542776502166,121.01273913494651,23129.722005159372,-0.8872644134710949,-0.9385025561115382,-0.5315306708236543,-10892.457223497833,0.1931513167779382,backfilled
2001-06-29,6.057956964321775,500.0,82.53607659228032,514.9990888540359,14000.0,3119.8423169426756,512.2995404405096,23129.722005159372,-0.8651154425355067,-0.9385025561115382,-0.48720539069343294,-10880.157683057325,0.22284587978161968,backfilled
2001-07-31,4.43916884441651,500.0,112.6336973257706,627.6327861798065,14500.0,2786.167910143726,-333.67440679894935,23129.722005159372,-0.8795416603138492,-0.9385025561115382,-0.5065257416498061,-11713.832089856274,0.1921495110443949,backfilled
2001-08-31,2.791596567620477,500.0,179.10897505730705,806.7417612371136,15000.0,2252.0975316256245,-534.0703785181017,23129.722005159372,-0.9026318806977764,-0.9385025561115382,-0.5431720990730251,-12747.902468374376,0.1501398354417083,backfilled
2001-09-28,1.3122442384351425,500.0,381.02663007021647,1187.7683913073301,15500.0,1558.6422280884217,-693.4553035372028,23129.722005159372,-0.9326130150746841,-0.9385025561115382,-0.6014508655129425,-13941.357771911578,0.10055756310247882,backfilled
2001-10-31,1.9178259668010855,500.0,260.71187305592434,1448.4802643632545,16000.0,2777.9330633947507,1219.290835306329,23129.722005159372,-0.8798976890956537,-0.9385025561115382,-0.4917164044104574,-13222.06693660525,0.17362081646217192,backfilled
2001-11-30,2.9431773960614653,500.0,169.88442513492245,1618.3646894981769,16500.0,4763.134372715066,1985.2013093203154,23129.722005159372,-0.7940686718304444,-0.9385025561115382,-0.37213681432390533,-11736.865627284933,0.28867481046757976,backfilled
2001-12-31,2.7141397446549758,500.0,184.22043337475998,1802.5851228729368,17000.0,4892.467925113211,129.333552398145,23129.722005159372,-0.7884770113526706,-0.9385025561115382,-0.3637745763954262,-12107.532074886789,0.2877922308890124,backfilled
2002-01-31,2.4834799632712325,500.0,201.33039420273857,2003.9155170756753,17500.0,4976.684034745751,84.21610963253988,23129.722005159372,-0.7848359771191527,-0.9385025561115382,-0.3578175302949099,-12523.315965254249,0.28438194484261436,backfilled
2002-02-28,1.6108558284624792,500.0,310.3940099203274,2314.3095269960027,18000.0,3728.0189904277545,-1248.6650443179965,23129.722005159372,-0.838821279840883,-0.9385025561115382,-0.41723664794041826,-14271.981009572246,0.20711216613487524,backfilled
2002-03-28,1.889705130250743,500.0,264.5915449960468,2578.9010719920493,18500.0,4873.362586152516,1145.3435957247616,23129.722005159372,-0.7893030195060082,-0.9385025561115382,-0.3596701272692264,-13626.637413847484,0.2634250046568928,backfilled
2002-04-30,1.2263505825179937,500.0,407.7137542295445,2986.614826221594,19000.0,3662.636831893728,-1210.7257542587881,23129.722005159372,-0.8416480392165228,-0.9385025561115382,-0.4137439809812482,-15337.363168106272,0.19277035957335412,backfilled
2002-05-31,0.9608215425903396,500.0,520.3879990575756,3507.0028252791694,19500.0,3369.6038644534106,-293.0329674403174,23129.722005159372,-0.8543171481394468,-0.9385025561115382,-0.4254769242528115,-16130.396135546589,0.17280019817709796,backfilled
2002-06-28,0.6043847681007728,500.0,827.2875598291582,4334.290385108327,20000.0,2619.5790892851055,-750.024775168305,23129.722005159372,-0.8867440305291704,-0.9385025561115382,-0.46555562397225303,-17380.420910714893,0.13097895446425528,backfilled
2002-07-31,0.4157747970734713,500.0,1202.574094243729,5536.864479352056,20500.0,2302.0887053259125,-317.49038395919297,23129.722005159372,-0.9004705415476933,-0.9385025561115382,-0.4809212440336754,-18197.911294674086,0.11229701001589817,backfilled
2002-08-30,0.3620833249543827,500.0,1380.8976153845051,6917.762094736561,21000.0,2504.8063005056097,202.71759517969713,23129.722005159372,-0.8917061649099423,-0.9385025561115382,-0.46328657764837544,-18495.19369949439,0.11927649050026713,backfilled
2002-09-30,0.2367812426398083,500.0,2111.653754434426,9029.415849170988,21500.0,2137.9963050782862,-366.80999542732343,23129.722005159372,-0.9075649804783049,-0.9385025561115382,-0.4827067244045885,-19362.003694921714,0.09944168860829239,backfilled
2002-10-31,0.3716725536645389,500.0,1345.2701714727255,10374.686020643712,22000.0,3855.9860467604417,1717.9897416821555,23129.722005159372,-0.8332886990210986,-0.9385025561115382,-0.3846265569758973,-18144.01395323956,0.17527209303456553,backfilled
2002-11-29,0.5055637805059984,500.0,988.9948989216953,11363.680919565408,22500.0,5745.0654861593675,1889.0794393989258,23129.722005159372,-0.7516154545706231,-0.9385025561115382,-0.3109090746725892,-16754.93451384063,0.2553362438293052,backfilled
2002-12-31,0.3343648371767389,500.0,1495.372552394645,12859.053471960053,23000.0,4299.615320398902,-1445.450165760465,23129.722005159372,-0.8141086468985741,-0.9385025561115382,-0.36029897363372376,-18700.3846796011,0.18693979653908271,backfilled
2003-01-31,0.3190936179290077,500.0,1566.9382648425158,14425.991736802569,23500.0,4603.241895510301,303.6265751113988,23129.722005159372,-0.8009815295452539,-0.9385025561115382,-0.3460356354518631,-18896.758104489698,0.19588263385150217,backfilled
2003-02-28,0.3374829923198695,500.0,1481.5561417272706,15907.54787852984,24000.0,5368.526858517843,765.2849630075416,23129.722005159372,-0.7678948818615146,-0.9385025561115382,-0.3178345403356425,-18631.473141482158,0.2236886191049101,backfilled
2003-03-31,0.3329055625947185,500.0,1501.9274418334169,17409.475320363257,24500.0,5795.711176004397,427.1843174865544,23129.722005159372,-0.7494258177979143,-0.9385025561115382,-0.3025896690341947,-18704.2888239956,0.23655963983691417,backfilled
2003-04-30,0.4153319129767223,500.0,1203.8564443951675,18613.331764758426,25000.0,7730.710688727508,1934.9995127231105,23129.722005159372,-0.6657672458405217,-0.9385025561115382,-0.24987022579187623,-17269.289311272492,0.3092284275491003,backfilled
2003-05-30,0.5139260755205418,500.0,972.9025706538894,19586.234335412315,25500.0,10065.876546224139,2335.1658574966314,23129.722005159372,-0.5648077160642562,-0.9385025561115382,-0.2000534032716964,-15434.123453775861,0.3947402567146721,backfilled
2003-06-30,0.5069186129548289,500.0,986.351629673844,20572.58596508616,26000.0,10428.626742315457,362.7501960913178,23129.722005159372,-0.5491244235452021,-0.9385025561115382,-0.19345042301994175,-15571.373257684543,0.4011010285505945,backfilled
2003-07-31,0.5922731424877397,500.0,844.2050873687054,21416.791052454864,26500.0,12684.590138640748,2255.963396325291,23129.722005159372,-0.45158916584422015,-0.9385025561115382,-0.15632714334865339,-13815.409861359252,0.47866377881663197,backfilled
2003-08-29,0.6733846185022384,500.0,742.5177027537613,22159.308755208625,27000.0,14921.737672399471,2237.1475337587235,23129.722005159372,-0.3548674009540196,-0.9385025561115382,-0.12572852123197198,-12078.262327600529,0.5526569508296101,backfilled
2003-09-30,0.6008561143202167,500.0,832.1459798502325,22991.45473505886,27500.0,13814.556154676613,-1107.1815177228582,23129.722005159372,-0.40273574617130703,-0.9385025561115382,-0.14183061280799858,-13685.443845323387,0.502347496533695,backfilled
2003-10-31,0.7525232419392694,500.0,664.4313054192036,23655.88604047806,28000.0,17801.60405412646,3987.047899449846,23129.722005159372,-0.2303580626625953,-0.9385025561115382,-0.09404051006145464,-10198.39594587354,0.6357715733616592,backfilled
2003-11-28,0.7493195999526159,500.0,667.272015881632,24323.158056359694,28500.0,18225.819064375693,424.2150102492342,23129.722005159372,-0.2120173748603551,-0.9385025561115382,-0.0914288024680554,-10274.180935624307,0.6395024233114278,backfilled
2003-12-31,0.8038264388006137,500.0,622.0248250928995,24945.182881452594,29000.0,20051.59752082807,1825.7784564523754,23129.722005159372,-0.13308091137648304,-0.9385025561115382,-0.07469543480355623,-8948.402479171931,0.6914343972699334,backfilled
2004-01-30,0.8313688692321356,500.0,601.4177563105138,25546.60063776311,29500.0,21238.64848494207,1187.0509641140015,23129.722005159372,-0.08175945736812029,-0.9385025561115382,-0.06569661507547642,-8261.35151505793,0.7199541859302396,backfilled
2004-02-27,0.7818457765803848,500.0,639.5123117335058,26186.112949496615,30000.0,20473.501814620853,-765.1466703212172,23129.722005159372,-0.11484012604846772,-0.9385025561115382,-0.07483690337823956,-9526.498185379147,0.6824500604873618,backfilled
2004-03-31,0.7141302275806579,500.0,700.1524101478076,26886.26535964442,30500.0,19200.29480007683,-1273.207014544023,23129.722005159372,-0.1698864864958617,-0.9385025561115382,-0.0883693076000387,-11299.70519992317,0.629517862297601,backfilled
2004-04-30,0.6451055855402441,500.0,775.0669211479151,27661.332280792336,31000.0,17844.479957823794,-1355.8148422530357,23129.722005159372,-0.22850434804865527,-0.9385025561115382,-0.10293529736415308,-13155.520042176206,0.5756283857362514,backfilled
2004-05-28,0.727559444455053,500.0,687.2290694741835,28348.56135026652,31500.0,20625.263547099898,2780.783589276103,23129.722005159372,-0.10827879632538706,-0.9385025561115382,-0.078776692313129,-10874.736452900102,0.6547702713365047,backfilled
2004-06-30,0.7911432418676461,500.0,631.9968035366815,28980.5581538032,32000.0,22927.772728933705,2302.509181833808,23129.722005159372,-0.008731158817240403,-0.9385025561115382,-0.061513198465074526,-9072.227271066295,0.7164928977791782,backfilled
2004-07-30,0.6090966739816591,500.0,820.8877528939779,29801.445906697176,32500.0,18151.96158161358,-4775.811147320124,23129.722005159372,-0.2152105599209294,-0.9385025561115382,-0.10345723141678698,-14348.038418386419,0.5585218948188794,backfilled
2004-08-31,0.5558974934649447,500.0,899.446401320265,30700.89230801744,33000.0,17066.549081164096,-1085.4125004494854,23129.722005159372,-0.2621377344112831,-0.9385025561115382,-0.1145280158796137,-15933.450918835904,0.5171681539746695,backfilled
2004-09-30,0.6007741393068572,500.0,832.2595253132479,31533.15183333069,33500.0,18944.30215230169,1877.7530711375948,23129.722005159372,-0.18095417886665788,-0.9385025561115382,-0.09839962935509083,-14555.69784769831,0.565501556785125,backfilled
2004-10-29,0.6857601160131389,500.0,729.1179354478821,32262.26976877857,34000.0,22124.177859484775,3179.875707183084,23129.722005159372,-0.043474112894668515,-0.9385025561115382,-0.07408193096144389,-11875.822140515225,0.650711113514258,backfilled
2004-11-30,0.7977976764883876,500.0,626.725314870327,32888.99508364889,34500.0,26238.76385977309,4114.586000288316,26238.76385977309,0.0,-0.9385025561115382,-0.04712699534399123,-8261.236140226909,0.7605438799934229,backfilled
2004-12-31,0.8623747276542821,500.0,579.7943561727905,33468.78943982168,35000.0,28862.638178084737,2623.8743183116458,28862.638178084737,0.0,-0.9385025561115382,-0.032945912416703305,-6137.361821915263,0.8246468050881354,backfilled
2005-01-31,0.6979186342878472,500.0,716.4158906721234,34185.2053304938,35500.0,23858.491817107868,-5004.146360976869,28862.638178084737,-0.17337799580554258,-0.9385025561115382,-0.06578360034596442,-11641.508182892132,0.6720701920312075,backfilled
2005-02-28,0.6759081252642466,500.0,739.7455087620448,34924.95083925585,36000.0,23606.058046707396,-252.43377040047199,28862.638178084737,-0.182124035195391,-0.9385025561115382,-0.06884280644087815,-12393.941953292604,0.655723834630761,backfilled
2005-03-31,0.6283354447857644,500.0,795.7532941190015,35720.70413337485,36500.0,22444.58451970478,-1161.4735270026176,28862.638178084737,-0.2223654545637881,-0.9385025561115382,-0.07782813344744632,-14055.415480295222,0.6149201238275281,backfilled
2005-04-29,0.5418851341237357,500.0,922.7047736021274,36643.408906976976,37000.0,19856.518550308112,-2588.0659693966663,28862.638178084737,-0.3120338332278624,-0.9385025561115382,-0.09728739273494591,-17143.481449691888,0.5366626635218409,backfilled
2005-05-31,0.6841620771408696,500.0,730.8209804459091,37374.22988742289,37500.0,25570.030751319613,5713.512201011501,28862.638178084737,-0.1140785331697497,-0.9385025561115382,-0.06018912915982688,-11929.969248680387,0.6818674867018564,backfilled
