date,Open,Close
2010-02-11,0.20343799889087677,0.21627600491046906
2010-02-12,0.21039099991321564,0.21716099977493286
2010-02-16,0.22226600348949432,0.22557300329208374
2010-02-17,0.22859400510787964,0.22940100729465485
2010-02-18,0.22916699945926666,0.23375000059604645
2010-02-19,0.2321610003709793,0.23375000059604645
2010-02-22,0.2365099936723709,0.23210899531841278
2010-02-23,0.2308329939842224,0.22304700314998627
2010-02-24,0.22697900235652924,0.22979199886322021
2010-02-25,0.22244800627231598,0.2296610027551651
2010-02-26,0.22898399829864502,0.2325260043144226
2010-03-01,0.2354689985513687,0.24250000715255737
2010-03-02,0.24463500082492828,0.2439579963684082
2010-03-03,0.24669300019741058,0.24531300365924835
2010-03-04,0.2461719959974289,0.24802100658416748
2010-03-05,0.2533070147037506,0.2589839994907379
2010-03-08,0.2592189908027649,0.26036500930786133
2010-03-09,0.2589319944381714,0.2649739980697632
2010-03-10,0.2653389871120453,0.2714579999446869
2010-03-11,0.2698180079460144,0.2739579975605011
2010-03-12,0.276978999376297,0.27458301186561584
2010-03-15,0.2727600038051605,0.27273398637771606
2010-03-16,0.2754170000553131,0.27789101004600525
2010-03-17,0.2786720097064972,0.27981799840927124
2010-03-18,0.28078100085258484,0.2826560139656067
2010-03-19,0.2776559889316559,0.2776559889316559
2010-03-22,0.2744010090827942,0.2851560115814209
2010-03-23,0.28710898756980896,0.2911199927330017
2010-03-24,0.2890630066394806,0.28697898983955383
2010-03-25,0.29398399591445923,0.28518199920654297
2010-03-26,0.28924500942230225,0.28666698932647705
2010-03-29,0.2909899950027466,0.29059898853302
2010-03-30,0.29299500584602356,0.2936460077762604
2010-03-31,0.2903650104999542,0.28968799114227295
2010-04-01,0.29291701316833496,0.2891150116920471
2010-04-05,0.29122400283813477,0.2974739968776703
2010-04-06,0.29520800709724426,0.2997399866580963
2010-04-07,0.2987239956855774,0.2980470061302185
2010-04-08,0.2950260043144226,0.29911500215530396
2010-04-09,0.3001039922237396,0.30450499057769775
2010-04-12,0.30554699897766113,0.3057290017604828
2010-04-13,0.3047400116920471,0.3103390038013458
2010-04-14,0.314765989780426,0.3212760090827942
2010-04-15,0.32093799114227295,0.32557299733161926
2010-04-16,0.32213500142097473,0.3139840066432953
2010-04-19,0.31104201078414917,0.31349000334739685
2010-04-20,0.31835898756980896,0.31812500953674316
2010-04-21,0.3245829939842224,0.32372400164604187
2010-04-22,0.3142710030078888,0.32851600646972656
2010-04-23,0.32882800698280334,0.33286499977111816
2010-04-26,0.33309900760650635,0.330390989780426
2010-04-27,0.32718798518180847,0.3100000023841858
2010-04-28,0.314765989780426,0.3107289969921112
2010-04-29,0.31505200266838074,0.3265889883041382
2010-04-30,0.32609400153160095,0.307343989610672
2010-05-03,0.3109380006790161,0.31989601254463196
2010-05-04,0.3077859878540039,0.29161500930786133
2010-05-05,0.28247401118278503,0.28682300448417664
2010-05-06,0.28091099858283997,0.25872400403022766
2010-05-07,0.25187501311302185,0.2398959994316101
2010-05-10,0.2701820135116577,0.27567699551582336
2010-05-11,0.267890989780426,0.2754949927330017
2010-05-12,0.2792710065841675,0.29033899307250977
2010-05-13,0.28755199909210205,0.277213990688324
2010-05-14,0.2704170048236847,0.2601560056209564
2010-05-17,0.2626819908618927,0.26367199420928955
2010-05-18,0.27010399103164673,0.2535940110683441
2010-05-19,0.24921900033950806,0.2469010055065155
2010-05-20,0.2319529950618744,0.2219270020723343
2010-05-21,0.20841099321842194,0.22364600002765656
2010-05-24,0.2248699963092804,0.22549499571323395
2010-05-25,0.20874999463558197,0.2239059954881668
2010-05-26,0.2273699939250946,0.2169789969921112
2010-05-27,0.2314320057630539,0.24046899378299713
2010-05-28,0.24205699563026428,0.2371090054512024
2010-06-01,0.234608992934227,0.2305469959974289
2010-06-02,0.234375,0.24677099287509918
2010-06-03,0.2485940009355545,0.2531769871711731
2010-06-04,0.23729200661182404,0.2281769961118698
2010-06-07,0.2303909957408905,0.21494799852371216
2010-06-08,0.21648399531841278,0.21375000476837158
2010-06-09,0.21807299554347992,0.2090359926223755
2010-06-10,0.2163279950618744,0.22638000547885895
2010-06-11,0.2193489968776703,0.23229199647903442
2010-06-14,0.23919300734996796,0.23242199420928955
2010-06-15,0.23627600073814392,0.2494010031223297
2010-06-16,0.2491929978132248,0.2544269859790802
2010-06-17,0.2584109902381897,0.25697898864746094
2010-06-18,0.25830700993537903,0.2576819956302643
2010-06-21,0.26708298921585083,0.25091099739074707
2010-06-22,0.25380200147628784,0.24497400224208832
2010-06-23,0.2458849996328354,0.24169300496578217
2010-06-24,0.2388020008802414,0.22997400164604187
2010-06-25,0.2329690009355545,0.22981800138950348
2010-06-28,0.23000000417232513,0.22776000201702118
2010-06-29,0.217057004570961,0.20234400033950806
2010-06-30,0.19932299852371216,0.19234399497509003
2010-07-01,0.1934109926223755,0.19046899676322937
2010-07-02,0.1909639984369278,0.18942700326442719
2010-07-06,0.19666700065135956,0.19041700661182404
2010-07-07,0.19205699861049652,0.20841099321842194
2010-07-08,0.21341100335121155,0.21192699670791626
2010-07-09,0.2113800048828125,0.2178650051355362
2010-07-12,0.217057004570961,0.22033900022506714
2010-07-13,0.22549499571323395,0.22786499559879303
2010-07-14,0.22981800138950348,0.2315099984407425
2010-07-15,0.2305469959974289,0.2323179990053177
2010-07-16,0.23028600215911865,0.21362000703811646
2010-07-19,0.2148440033197403,0.21843799948692322
2010-07-20,0.20760400593280792,0.22533899545669556
2010-07-21,0.2338539958000183,0.21744799613952637
2010-07-22,0.22593800723552704,0.23210899531841278
2010-07-23,0.2288540005683899,0.23815099895000458
2010-07-26,0.23919300734996796,0.24338500201702118
2010-07-27,0.2469789981842041,0.24333299696445465
2010-07-28,0.2428389936685562,0.2383590042591095
2010-07-29,0.2416670024394989,0.232682004570961
2010-07-30,0.22677099704742432,0.23427100479602814
2010-08-02,0.24294300377368927,0.24687500298023224
2010-08-03,0.24640600383281708,0.2443230003118515
2010-08-04,0.24752600491046906,0.25137999653816223
2010-08-05,0.24760399758815765,0.24989600479602814
2010-08-06,0.24091100692749023,0.24872399866580963
2010-08-09,0.2521350085735321,0.2530730068683624
2010-08-10,0.24739600718021393,0.24770799279212952
2010-08-11,0.23455700278282166,0.22731800377368927
2010-08-12,0.21369799971580505,0.22091099619865417
2010-08-13,0.21908900141716003,0.21650999784469604
2010-08-16,0.21328100562095642,0.21773399412631989
2010-08-17,0.22260400652885437,0.22601599991321564
2010-08-18,0.2248699963092804,0.22804699838161469
2010-08-19,0.22481800615787506,0.21966099739074707
2010-08-20,0.21744799613952637,0.2189060002565384
2010-08-23,0.22380200028419495,0.21286499500274658
2010-08-24,0.20591099560260773,0.20065100491046906
2010-08-25,0.19674499332904816,0.2066670060157776
2010-08-26,0.2093230038881302,0.19992199540138245
2010-08-27,0.20341099798679352,0.20653599500656128
2010-08-30,0.203358992934227,0.19984400272369385
2010-08-31,0.19687500596046448,0.198853999376297
2010-09-01,0.2065100073814392,0.21552099287509918
2010-09-02,0.21684899926185608,0.22291700541973114
2010-09-03,0.22968800365924835,0.23427100479602814
2010-09-07,0.2311200052499771,0.22856800258159637
2010-09-08,0.2311200052499771,0.23664100468158722
2010-09-09,0.24401000142097473,0.23963500559329987
2010-09-10,0.2413800060749054,0.24221399426460266
2010-09-13,0.24854199588298798,0.25289100408554077
2010-09-14,0.2518230080604553,0.2560940086841583
2010-09-15,0.2540630102157593,0.2604430019855499
2010-09-16,0.26028600335121155,0.26411500573158264
2010-09-17,0.26950499415397644,0.26692700386047363
2010-09-20,0.2699219882488251,0.28083300590515137
2010-09-21,0.28106799721717834,0.27994799613952637
2010-09-22,0.2768230140209198,0.27862000465393066
2010-09-23,0.2729170024394989,0.277785986661911
2010-09-24,0.28770801424980164,0.29351601004600525
2010-09-27,0.294869989156723,0.2901560068130493
2010-09-28,0.2928909957408905,0.29088500142097473
2010-09-29,0.28859400749206543,0.2885420024394989
2010-09-30,0.29291701316833496,0.2846350073814392
2010-10-01,0.29130199551582336,0.2837499976158142
2010-10-04,0.28091099858283997,0.27390599250793457
2010-10-05,0.2836199998855591,0.2942970097064972
2010-10-06,0.29307299852371216,0.2867969870567322
2010-10-07,0.29166701436042786,0.28960898518562317
2010-10-08,0.29012998938560486,0.29544299840927124
2010-10-11,0.2962760031223297,0.29604199528694153
2010-10-12,0.2940889894962311,0.3021880090236664
2010-10-13,0.30776000022888184,0.30953100323677063
2010-10-14,0.30989599227905273,0.30781298875808716
2010-10-15,0.3188279867172241,0.3274480104446411
2010-10-18,0.3279690146446228,0.3274480104446411
2010-10-19,0.3144789934158325,0.314426988363266
2010-10-20,0.3174999952316284,0.3209640085697174
2010-10-21,0.3274480104446411,0.3232029974460602
2010-10-22,0.32359400391578674,0.32950499653816223
2010-10-25,0.33346399664878845,0.33450499176979065
2010-10-26,0.329245001077652,0.3365100026130676
2010-10-27,0.33221399784088135,0.33997398614883423
2010-10-28,0.3446879982948303,0.3419269919395447
2010-10-29,0.3418489992618561,0.340285986661911
2010-11-01,0.34375,0.34106799960136414
2010-11-02,0.3492709994316101,0.3514060080051422
2010-11-03,0.353177011013031,0.35648399591445923
2010-11-04,0.3689059913158417,0.3691149950027466
2010-11-05,0.3700000047683716,0.3695569932460785
2010-11-08,0.36768200993537903,0.3704949915409088
2010-11-09,0.3757550120353699,0.36450499296188354
2010-11-10,0.3664320111274719,0.3700779974460602
2010-11-11,0.3528650104999542,0.36385399103164673
2010-11-12,0.3578389883041382,0.34533900022506714
2010-11-15,0.3512499928474426,0.34164100885391235
2010-11-16,0.334322988986969,0.32468798756599426
2010-11-17,0.3252600133419037,0.3277600109577179
2010-11-18,0.3383069932460785,0.3429949879646301
2010-11-19,0.34187498688697815,0.34380200505256653
2010-11-22,0.339713990688324,0.3528650104999542
2010-11-23,0.3424220085144043,0.33619800209999084
2010-11-24,0.345755010843277,0.3558329939842224
2010-11-26,0.3496350049972534,0.35359400510787964
2010-11-29,0.3476560115814209,0.3486720025539398
2010-11-30,0.33760398626327515,0.3354170024394989
2010-12-01,0.3508070111274719,0.35674500465393066
2010-12-02,0.3583329916000366,0.36757799983024597
2010-12-03,0.36315101385116577,0.3706510066986084
2010-12-06,0.370728999376297,0.3700000047683716
2010-12-07,0.38367199897766113,0.3703390061855316
2010-12-08,0.37400999665260315,0.37546899914741516
2010-12-09,0.38174501061439514,0.37585899233818054
2010-12-10,0.37843799591064453,0.38374999165534973
2010-12-13,0.3885680139064789,0.37924501299858093
2010-12-14,0.3822399973869324,0.3808329999446869
2010-12-15,0.3805209994316101,0.37695300579071045
2010-12-16,0.377344012260437,0.3848179876804352
2010-12-17,0.3860419988632202,0.3859899938106537
2010-12-20,0.38802099227905273,0.3870309889316559
2010-12-21,0.391510009765625,0.3934110105037689
2010-12-22,0.39346399903297424,0.39382800459861755
2010-12-23,0.39177098870277405,0.3908329904079437
2010-12-27,0.3876819908618927,0.3909899890422821
2010-12-28,0.39390599727630615,0.3892970085144043
2010-12-29,0.39273399114608765,0.39161500334739685
2010-12-30,0.39177098870277405,0.38867199420928955
2010-12-31,0.387813001871109,0.3851040005683899
2011-01-03,0.3953390121459961,0.4025000035762787
2011-01-04,0.40755200386047363,0.40187498927116394
2011-01-05,0.39789101481437683,0.4118489921092987
2011-01-06,0.4133070111274719,0.41557300090789795
2011-01-07,0.4176819920539856,0.41460898518562317
2011-01-10,0.41145798563957214,0.41927099227905273
2011-01-11,0.4243749976158142,0.4211980104446411
2011-01-12,0.427031010389328,0.4297400116920471
2011-01-13,0.43127599358558655,0.4310939908027649
2011-01-14,0.43088498711586,0.4404430091381073
2011-01-18,0.42919299006462097,0.44395801424980164
2011-01-19,0.44622400403022766,0.4290890097618103
2011-01-20,0.4239580035209656,0.4194529950618744
2011-01-21,0.4255729913711548,0.4098699986934662
2011-01-24,0.4121609926223755,0.4267970025539398
2011-01-25,0.42104199528694153,0.4282810091972351
2011-01-26,0.43104198575019836,0.4349220097064972
2011-01-27,0.4400259852409363,0.4433070123195648
2011-01-28,0.4434640109539032,0.4098699986934662
2011-01-31,0.4114840030670166,0.41593798995018005
2011-02-01,0.42552098631858826,0.4390360116958618
2011-02-02,0.43671900033950806,0.4370569884777069
2011-02-03,0.4346350133419037,0.4387499988079071
2011-02-04,0.4398699998855591,0.44666698575019836
2011-02-07,0.4494529962539673,0.45315098762512207
2011-02-08,0.45330700278282166,0.46281298995018005
2011-02-09,0.45974001288414,0.46000000834465027
2011-02-10,0.45234400033950806,0.4622400104999542
2011-02-11,0.4579690098762512,0.47171899676322937
2011-02-14,0.4716149866580963,0.47468799352645874
2011-02-15,0.4720570147037506,0.4734640121459961
2011-02-16,0.47718799114227295,0.4822140038013458
2011-02-17,0.4751040041446686,0.4817970097064972
2011-02-18,0.4820829927921295,0.4790630042552948
2011-02-22,0.45994800329208374,0.43687498569488525
2011-02-23,0.4367449879646301,0.4260939955711365
2011-02-24,0.4290890097618103,0.43216100335121155
2011-02-25,0.44020798802375793,0.4506770074367523
2011-02-28,0.45583298802375793,0.45395800471305847
2011-03-01,0.4600520133972168,0.4321349859237671
2011-03-02,0.431302011013031,0.4382289946079254
2011-03-03,0.4509899914264679,0.46437498927116394
2011-03-04,0.46458300948143005,0.45750001072883606
2011-03-07,0.4632290005683899,0.4392710030078888
2011-03-08,0.4367710053920746,0.4438540041446686
2011-03-09,0.44020798802375793,0.43489599227905273
2011-03-10,0.41947901248931885,0.41499999165534973
2011-03-11,0.4080730080604553,0.42192700505256653
2011-03-14,0.41505199670791626,0.4178130030632019
2011-03-15,0.38062500953674316,0.4007290005683899
2011-03-16,0.39072901010513306,0.3713020086288452
2011-03-17,0.388280987739563,0.38098999857902527
2011-03-18,0.3943229913711548,0.3789060115814209
2011-03-21,0.39552098512649536,0.400052011013031
2011-03-22,0.40192699432373047,0.3989579975605011
2011-03-23,0.39406299591064453,0.4050000011920929
2011-03-24,0.41447898745536804,0.427031010389328
2011-03-25,0.431302011013031,0.43015599250793457
2011-03-28,0.43599000573158264,0.42286500334739685
2011-03-29,0.4203130006790161,0.4350000023841858
2011-03-30,0.44166699051856995,0.4414060115814209
2011-03-31,0.4395830035209656,0.44328099489212036
2011-04-01,0.44963499903678894,0.44395801424980164
2011-04-04,0.4477599859237671,0.4399479925632477
2011-04-05,0.43666699528694153,0.43494799733161926
2011-04-06,0.4453650116920471,0.4382289946079254
2011-04-07,0.4385420083999634,0.43812501430511475
2011-04-08,0.44416698813438416,0.43156298995018005
2011-04-11,0.43656298518180847,0.42765599489212036
2011-04-12,0.42161500453948975,0.4192189872264862
2011-04-13,0.4282810091972351,0.42921900749206543
2011-04-14,0.4202600121498108,0.4268749952316284
2011-04-15,0.421875,0.42411500215530396
2011-04-18,0.41182300448417664,0.41593798995018005
2011-04-19,0.4185419976711273,0.42343801259994507
2011-04-20,0.44578099250793457,0.45161500573158264
2011-04-21,0.4657289981842041,0.4630729854106903
2011-04-25,0.46474000811576843,0.46650999784469604
2011-04-26,0.47031301259994507,0.47453099489212036
2011-04-27,0.4765630066394806,0.484375
2011-04-28,0.47963500022888184,0.4836460053920746
2011-04-29,0.47989600896835327,0.4813019931316376
2011-05-02,0.48338499665260315,0.4786979854106903
2011-05-03,0.47718799114227295,0.47150999307632446
2011-05-04,0.47145798802375793,0.46875
2011-05-05,0.46187499165534973,0.46171900629997253
2011-05-06,0.47578099370002747,0.4657289981842041
2011-05-09,0.46791699528694153,0.47078099846839905
2011-05-10,0.47541698813438416,0.48286500573158264
2011-05-11,0.48140600323677063,0.4724479913711548
2011-05-12,0.4675000011920929,0.4807809889316559
2011-05-13,0.47755199670791626,0.4637500047683716
2011-05-16,0.45765599608421326,0.4396350085735321
2011-05-17,0.43302100896835327,0.44322898983955383
2011-05-18,0.4416149854660034,0.454010009765625
2011-05-19,0.45927101373672485,0.4579170048236847
2011-05-20,0.4563539922237396,0.4478130042552948
